Flight time (us) , Experiment , Calculated
   2462.0369999999998       ,   0.68006999999999995       ,   0.66023889900000010     
   2464.1900000000001       ,   0.68156000000000005       ,   0.66008861654344742     
   2466.3449999999998       ,   0.68303000000000003       ,   0.65993827697771190     
   2468.5009999999997       ,   0.68228999999999995       ,   0.65978795008146285     
   2470.6599999999999       ,   0.67861000000000005       ,   0.65963749647747572     
   2472.8200000000002       ,   0.68135000000000001       ,   0.65948705561150744     
   2474.9829999999997       ,   0.67910000000000004       ,   0.65933648825843072     
   2477.1469999999999       ,   0.68293000000000004       ,   0.65918593371082479     
   2479.3130000000001       ,   0.68545000000000000       ,   0.65903532241065466     
   2481.4810000000002       ,   0.68201999999999996       ,   0.65888465442906063     
   2483.6509999999998       ,   0.68281000000000003       ,   0.65873392983687895     
   2485.8220000000001       ,   0.68162999999999996       ,   0.65858321810611409     
   2487.9960000000001       ,   0.68042000000000002       ,   0.65843238046618269     
   2490.1720000000000       ,   0.68335999999999997       ,   0.65828148642639284     
   2492.3489999999997       ,   0.68120000000000003       ,   0.65813060534436285     
   2494.5290000000000       ,   0.67915999999999999       ,   0.65797959867568179     
   2496.7100000000000       ,   0.68083000000000005       ,   0.65782860502769380     
   2498.8930000000000       ,   0.68064999999999998       ,   0.65767755518125126     
   2501.0780000000000       ,   0.68308999999999997       ,   0.65752644920489922     
   2503.2649999999999       ,   0.68252000000000002       ,   0.65737528716688709     
   2505.4539999999997       ,   0.68203000000000003       ,   0.65722406913516762     
   2507.6450000000000       ,   0.67918999999999996       ,   0.65707279517739892     
   2509.8379999999997       ,   0.68100000000000005       ,   0.65692146536094520     
   2512.0330000000004       ,   0.67564999999999997       ,   0.65677007975287682     
   2514.2289999999998       ,   0.67384999999999995       ,   0.65661870733225280     
   2516.4279999999999       ,   0.67410000000000003       ,   0.65646721030363653     
   2518.6280000000002       ,   0.67762999999999995       ,   0.65631572652051384     
   2520.8309999999997       ,   0.67415999999999998       ,   0.65616411833628741     
   2523.0350000000003       ,   0.67571000000000003       ,   0.65601252345459671     
   2525.2410000000000       ,   0.67310999999999999       ,   0.65586087310327734     
   2527.4489999999996       ,   0.67523999999999995       ,   0.65570916734748597     
   2529.6590000000001       ,   0.67735999999999996       ,   0.65555740625209391     
   2531.8710000000001       ,   0.67361000000000004       ,   0.65540558988168629     
   2534.0850000000000       ,   0.67657000000000000       ,   0.65525371830056489     
   2536.3009999999999       ,   0.67400000000000004       ,   0.65510179157274773     
   2538.5189999999998       ,   0.67547000000000001       ,   0.65494980976197070     
   2540.7390000000000       ,   0.67996999999999996       ,   0.65479777293168828     
   2542.9600000000000       ,   0.67808000000000002       ,   0.65464574957479205     
   2545.1839999999997       ,   0.67793000000000003       ,   0.65449360285788849     
   2547.4100000000003       ,   0.67547000000000001       ,   0.65434140131020146     
   2549.6370000000002       ,   0.67703000000000002       ,   0.65418921331335955     
   2551.8670000000002       ,   0.67444999999999999       ,   0.65403690225410538     
   2554.0980000000004       ,   0.67252000000000001       ,   0.65388460479615962     
   2556.3319999999999       ,   0.67068000000000005       ,   0.65373218447263437     
   2558.5670000000000       ,   0.67081000000000002       ,   0.65357977779993481     
   2560.8040000000001       ,   0.66961000000000004       ,   0.65342731659327113     
   2563.0430000000001       ,   0.66920999999999997       ,   0.65327480091345014     
   2565.2849999999999       ,   0.67323999999999995       ,   0.65312216275800250     
   2567.5279999999998       ,   0.66934000000000005       ,   0.65296953834966154     
   2569.7730000000001       ,   0.66961000000000004       ,   0.65281685964892588     
   2572.0200000000000       ,   0.66725000000000001       ,   0.65266412671552565     
   2574.2690000000002       ,   0.66876999999999998       ,   0.65251133960892393     
   2576.5200000000000       ,   0.66974000000000000       ,   0.65235849838831761     
   2578.7730000000001       ,   0.67057000000000000       ,   0.65220560311263964     
   2581.0279999999998       ,   0.67130000000000001       ,   0.65205265384055844     
   2583.2849999999999       ,   0.66764999999999997       ,   0.65189965063048039     
   2585.5439999999999       ,   0.67032000000000003       ,   0.65174659354054931     
   2587.8049999999998       ,   0.66844000000000003       ,   0.65159348262864936     
   2590.0680000000002       ,   0.66796000000000000       ,   0.65144031795240442     
   2592.3330000000001       ,   0.66498000000000002       ,   0.65128709956917963     
   2594.5990000000002       ,   0.66525999999999996       ,   0.65113389512817188     
   2596.8680000000004       ,   0.66861999999999999       ,   0.65098056946609950     
   2599.1390000000001       ,   0.66825999999999997       ,   0.65082719026764146     
   2601.4119999999998       ,   0.66030000000000000       ,   0.65067375758913937     
   2603.6869999999999       ,   0.66488000000000003       ,   0.65052027148668168     
   2605.9630000000002       ,   0.66932999999999998       ,   0.65036679942881492     
   2608.2420000000002       ,   0.66884999999999994       ,   0.65021320660994031     
   2610.5230000000001       ,   0.67034000000000005       ,   0.65005956053390490     
   2612.8049999999998       ,   0.66622999999999999       ,   0.64990592856134655     
   2615.0899999999997       ,   0.66832000000000003       ,   0.64975217610035330     
   2617.3770000000000       ,   0.66410999999999998       ,   0.64959837054675396     
   2619.6660000000002       ,   0.66595000000000004       ,   0.64944451195489483     
   2621.9560000000001       ,   0.66578999999999999       ,   0.64929066754208342     
   2624.2489999999998       ,   0.66056000000000004       ,   0.64913670300027204     
   2626.5439999999999       ,   0.66607000000000005       ,   0.64898268558181460     
   2628.8399999999997       ,   0.66157999999999995       ,   0.64882868239694158     
   2631.1390000000001       ,   0.66483000000000003       ,   0.64867455934969864     
   2633.4399999999996       ,   0.66774000000000000       ,   0.64852038358525377     
   2635.7430000000004       ,   0.66410999999999998       ,   0.64836615515626494     
   2638.0470000000000       ,   0.66105999999999998       ,   0.64821194103074209     
   2640.3539999999998       ,   0.66254000000000002       ,   0.64805760739447038     
   2642.6630000000000       ,   0.66302000000000005       ,   0.64790322125025279     
   2644.9740000000002       ,   0.66320999999999997       ,   0.64774878264980762     
   2647.2869999999998       ,   0.66259999999999997       ,   0.64759429164462234     
   2649.6010000000001       ,   0.66530000000000000       ,   0.64743981502582082     
   2651.9180000000001       ,   0.66776999999999997       ,   0.64728521932966088     
   2654.2370000000001       ,   0.66327999999999998       ,   0.64713057138187957     
   2656.5590000000002       ,   0.66335000000000000       ,   0.64697580459815662     
   2658.8809999999999       ,   0.66479999999999995       ,   0.64682111893350769     
   2661.2060000000001       ,   0.66632999999999998       ,   0.64666631453338197     
   2663.5330000000004       ,   0.66217999999999999       ,   0.64651145808256583     
   2665.8620000000001       ,   0.66200000000000003       ,   0.64635654963073319     
   2668.1940000000000       ,   0.66452999999999995       ,   0.64620152276663922     
   2670.5270000000000       ,   0.66042999999999996       ,   0.64604651049563333     
   2672.8619999999996       ,   0.66361999999999999       ,   0.64589144637127116     
   2675.1990000000001       ,   0.66325999999999996       ,   0.64573633044234824     
   2677.5389999999998       ,   0.66276000000000002       ,   0.64558109643542350     
   2679.8799999999997       ,   0.66347000000000000       ,   0.64542587707747301     
   2682.2230000000000       ,   0.66693000000000002       ,   0.64527060606001863     
   2684.5690000000004       ,   0.66466000000000003       ,   0.64511521721258358     
   2686.9160000000002       ,   0.66347999999999996       ,   0.64495984305417831     
   2689.2660000000001       ,   0.66366000000000003       ,   0.64480435122988045     
   2691.6169999999997       ,   0.66525000000000001       ,   0.64464887412043836     
   2693.9710000000000       ,   0.66698000000000002       ,   0.64449327950820234     
   2696.3270000000002       ,   0.66600000000000004       ,   0.64433763358948293     
   2698.6840000000002       ,   0.66395999999999999       ,   0.64418200242306645     
   2701.0439999999999       ,   0.66459000000000001       ,   0.64402625399665958     
   2703.4060000000004       ,   0.66561999999999999       ,   0.64387045440291801     
   2705.7700000000000       ,   0.66429000000000005       ,   0.64371460368780786     
   2708.1360000000000       ,   0.66386999999999996       ,   0.64355870189709519     
   2710.5039999999999       ,   0.66461999999999999       ,   0.64340274907634765     
   2712.8739999999998       ,   0.66254000000000002       ,   0.64324674527093539     
   2715.2470000000003       ,   0.66454000000000002       ,   0.64309062475267331     
   2717.6209999999996       ,   0.66488999999999998       ,   0.64293451914722821     
   2719.9970000000003       ,   0.66210000000000002       ,   0.64277836269202049     
   2722.3750000000000       ,   0.65952999999999995       ,   0.64262215543164403     
   2724.7560000000003       ,   0.66295000000000004       ,   0.64246583177279992     
   2727.1390000000001       ,   0.66402000000000005       ,   0.64230945746504875     
   2729.5230000000001       ,   0.66593999999999998       ,   0.64215309812238441     
   2731.9099999999999       ,   0.66137999999999997       ,   0.64199662261461388     
   2734.2990000000000       ,   0.66239999999999999       ,   0.64184009658914920     
   2736.6900000000001       ,   0.66180000000000005       ,   0.64168352008934548     
   2739.0830000000001       ,   0.66215999999999997       ,   0.64152689315837597     
   2741.4780000000001       ,   0.66337000000000002       ,   0.64137021583923137     
   2743.8760000000002       ,   0.66737999999999997       ,   0.64121342280658100     
   2746.2749999999996       ,   0.66954000000000002       ,   0.64105664487286562     
   2748.6759999999999       ,   0.66998999999999997       ,   0.64089981667883733     
   2751.0799999999999       ,   0.66818000000000000       ,   0.64074287299910171     
   2753.4850000000001       ,   0.67300000000000004       ,   0.64058594444452210     
   2755.8930000000000       ,   0.67127999999999999       ,   0.64042890055502721     
   2758.3030000000003       ,   0.67893000000000003       ,   0.64027180663993888     
   2760.7149999999997       ,   0.68135000000000001       ,   0.64011466274073348     
   2763.1290000000004       ,   0.68015999999999999       ,   0.63995746889871863     
   2765.5450000000001       ,   0.67761000000000005       ,   0.63980022515503532     
   2767.9629999999997       ,   0.67818000000000001       ,   0.63964293155065743     
   2770.3840000000000       ,   0.67484000000000000       ,   0.63948552312503049     
   2772.8060000000000       ,   0.67747000000000002       ,   0.63932812995464827     
   2775.2309999999998       ,   0.67623000000000000       ,   0.63917062211032161     
   2777.6580000000004       ,   0.67637000000000003       ,   0.63901306463362650     
   2780.0870000000000       ,   0.67527000000000004       ,   0.63885545756461515     
   2782.5180000000000       ,   0.67349999999999999       ,   0.63869780094318263     
   2784.9510000000000       ,   0.67413999999999996       ,   0.63854009480906804     
   2787.3860000000000       ,   0.66754000000000002       ,   0.63838233920185616     
   2789.8240000000001       ,   0.66730999999999996       ,   0.63822446942360067     
   2792.2630000000004       ,   0.66537000000000002       ,   0.63806661502116568     
   2794.7049999999999       ,   0.66303999999999996       ,   0.63790864659169133     
   2797.1480000000001       ,   0.66400999999999999       ,   0.63775069355040492     
   2799.5940000000001       ,   0.66664999999999996       ,   0.63759262662533778     
   2802.0420000000004       ,   0.66739000000000004       ,   0.63743451052681188     
   2804.4929999999999       ,   0.66408999999999996       ,   0.63727628075234888     
   2806.9449999999997       ,   0.66552999999999995       ,   0.63711806645467350     
   2809.3989999999999       ,   0.66137999999999997       ,   0.63695980309837086     
   2811.8560000000002       ,   0.66176000000000001       ,   0.63680142627828340     
   2814.3139999999999       ,   0.66417999999999999       ,   0.63664306495111467     
   2816.7749999999996       ,   0.66259999999999997       ,   0.63648459030070714     
   2819.2390000000000       ,   0.66452000000000000       ,   0.63632600246197968     
   2821.7040000000002       ,   0.66720999999999997       ,   0.63616743019615274     
   2824.1710000000003       ,   0.66818999999999995       ,   0.63600880916227376     
   2826.6410000000001       ,   0.66669999999999996       ,   0.63585007514880854     
   2829.1129999999998       ,   0.67152000000000001       ,   0.63569129250593581     
   2831.5860000000002       ,   0.66669999999999996       ,   0.63553252545443184     
   2834.0630000000001       ,   0.66952000000000000       ,   0.63537358147872758     
   2836.5400000000000       ,   0.66917000000000004       ,   0.63521471728709444     
   2839.0209999999997       ,   0.67093000000000003       ,   0.63505567637292060     
   2841.5039999999999       ,   0.67881999999999998       ,   0.63489658707598728     
   2843.9879999999998       ,   0.67652999999999996       ,   0.63473751345554963     
   2846.4749999999999       ,   0.67784999999999995       ,   0.63457832746891285     
   2848.9639999999999       ,   0.68091000000000002       ,   0.63441909320719003     
   2851.4549999999999       ,   0.68618000000000001       ,   0.63425981070602777     
   2853.9490000000001       ,   0.68430999999999997       ,   0.63410041610569978     
   2856.4440000000004       ,   0.68191000000000002       ,   0.63394103726405526     
   2858.9420000000000       ,   0.68201000000000001       ,   0.63378154645773122     
   2861.4420000000000       ,   0.68142999999999998       ,   0.63362200761708010     
   2863.9440000000000       ,   0.67650999999999994       ,   0.63346242077708736     
   2866.4489999999996       ,   0.67427000000000004       ,   0.63330272223660156     
   2868.9549999999999       ,   0.67435000000000000       ,   0.63314303953419759     
   2871.4639999999999       ,   0.66930999999999996       ,   0.63298324526416039     
   2873.9750000000004       ,   0.67166000000000003       ,   0.63282340319698516     
   2876.4880000000003       ,   0.66405000000000003       ,   0.63266351336703730     
   2879.0030000000002       ,   0.66629000000000005       ,   0.63250357580858374     
   2881.5210000000002       ,   0.66605999999999999       ,   0.63234352700969987     
   2884.0409999999997       ,   0.66778000000000004       ,   0.63218343061362814     
   2886.5630000000001       ,   0.66017999999999999       ,   0.63202328665424456     
   2889.0859999999998       ,   0.66234000000000004       ,   0.63186315861692277     
   2891.6129999999998       ,   0.66261000000000003       ,   0.63170285618059674     
   2894.1410000000001       ,   0.66317000000000004       ,   0.63154256973363820     
   2896.6720000000000       ,   0.66095000000000004       ,   0.63138217250059037     
   2899.2049999999999       ,   0.66074999999999995       ,   0.63122172793494036     
   2901.7400000000002       ,   0.66057999999999995       ,   0.63106123606993736     
   2904.2780000000002       ,   0.66181999999999996       ,   0.63090063367525895     
   2906.8170000000000       ,   0.66095999999999999       ,   0.63074004734219857     
   2909.3589999999999       ,   0.66003999999999996       ,   0.63057935060795223     
   2911.9030000000002       ,   0.65664000000000000       ,   0.63041860676883799     
   2914.4490000000001       ,   0.65649999999999997       ,   0.63025781585760898     
   2916.9980000000000       ,   0.65646000000000004       ,   0.63009691479928021     
   2919.5479999999998       ,   0.65695000000000003       ,   0.62993602987285402     
   2922.1010000000001       ,   0.65610000000000002       ,   0.62977503492653453     
   2924.6559999999999       ,   0.65581999999999996       ,   0.62961399310035671     
   2927.2140000000004       ,   0.65869000000000000       ,   0.62945284144301406     
   2929.7730000000001       ,   0.65663000000000005       ,   0.62929170598488826     
   2932.3350000000000       ,   0.65715999999999997       ,   0.62913046082180391     
   2934.8999999999996       ,   0.65847000000000000       ,   0.62896910607847478     
   2937.4660000000003       ,   0.65925000000000000       ,   0.62880776759949120     
   2940.0349999999999       ,   0.66605000000000003       ,   0.62864631966570916     
   2942.6050000000000       ,   0.66776999999999997       ,   0.62848488799826452     
   2945.1790000000001       ,   0.66564000000000001       ,   0.62832328423334316     
   2947.7540000000004       ,   0.67290000000000005       ,   0.62816169679806799     
   2950.3309999999997       ,   0.67278000000000004       ,   0.62800006292551958     
   2952.9119999999998       ,   0.67588000000000004       ,   0.62783825729572562     
   2955.4939999999997       ,   0.67249000000000003       ,   0.62767646805922539     
   2958.0780000000000       ,   0.67574000000000001       ,   0.62751463254096695     
   2960.6650000000000       ,   0.67379000000000000       ,   0.62735268818821999     
   2963.2529999999997       ,   0.67388000000000003       ,   0.62719076023078169     
   2965.8440000000001       ,   0.67137999999999998       ,   0.62702872356225969     
   2968.4380000000001       ,   0.67103000000000002       ,   0.62686657830515446     
   2971.0340000000001       ,   0.66729000000000005       ,   0.62670438704391862     
   2973.6319999999996       ,   0.67030999999999996       ,   0.62654214980944822     
   2976.2320000000000       ,   0.66374000000000000       ,   0.62637986663260781     
   2978.8339999999998       ,   0.66566000000000003       ,   0.62621753754423215     
   2981.4389999999999       ,   0.66405999999999998       ,   0.62605510023428956     
   2984.0460000000003       ,   0.66134000000000004       ,   0.62589261713489808     
   2986.6559999999999       ,   0.65978000000000003       ,   0.62573002599636052     
   2989.2680000000000       ,   0.65680000000000005       ,   0.62556738919003940     
   2991.8809999999999       ,   0.65646000000000004       ,   0.62540476896642672     
   2994.4969999999998       ,   0.65771999999999997       ,   0.62524204088590407     
   2997.1160000000000       ,   0.65544999999999998       ,   0.62507920506932735     
   2999.7370000000001       ,   0.65422999999999998       ,   0.62491632376704553     
   3002.3600000000001       ,   0.65107000000000004       ,   0.62475339700939492     
   3004.9850000000001       ,   0.65332000000000001       ,   0.62459042482670035     
   3007.6120000000001       ,   0.65244999999999997       ,   0.62442740724927737     
   3010.2429999999999       ,   0.65149000000000001       ,   0.62426422028797690     
   3012.8750000000000       ,   0.64985000000000004       ,   0.62410105009200467     
   3015.5099999999998       ,   0.64785999999999999       ,   0.62393777270196726     
   3018.1469999999999       ,   0.64790999999999999       ,   0.62377445015767741     
   3020.7860000000001       ,   0.65146000000000004       ,   0.62361108248922525     
   3023.4269999999997       ,   0.65144000000000002       ,   0.62344766972670251     
   3026.0709999999999       ,   0.65217999999999998       ,   0.62328415006951832     
   3028.7170000000001       ,   0.65063000000000004       ,   0.62312058543791260     
   3031.3650000000002       ,   0.64885999999999999       ,   0.62295697586189180     
   3034.0159999999996       ,   0.65356999999999998       ,   0.62279325962989318     
   3036.6689999999999       ,   0.65932000000000002       ,   0.62262949857279626     
   3039.3249999999998       ,   0.66027999999999998       ,   0.62246563103822561     
